Ticker,Market Capitalization,Total Debt,Cash and Cash Equivalents,Enterprise Value,EBITDA,Total Revenue,Gross Profit,Operating Revenue,Operating Income,Net Income,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Issuance Of Capital Stock,Capital Expenditure,Stock Price Change
PYPL,-37.126219658339,29.41980370232327,49.624783528959014,-36.32977894328137,-10.88277340957827,8.462417721020064,-1.5933123749642755,8.462417721020064,-6.475485661424607,-41.97649316382825,4.458989568418899,24.488585828639195,367.0360110803324,1177.5735294117646,-11.728395061728394,-22.24669603524229,-38.920796699369546
PNR,60.314358176921026,144.2227425430113,15.238095238095239,71.97778991100037,0.30691964285714285,9.48257543561411,3.4414796846573683,9.48257543561411,-6.53163761972052,-13.037974683544304,-49.710669077757686,-64.86666666666666,-14.932562620423893,850.9410288582183,,41.52823920265781,38.816669859776844
PEP,4.1005939856942755,-3.0063756743501715,-11.472480343102216,3.2927352337516855,0.16779649640915498,8.704733623575006,8.05915233849855,8.704733623575006,1.74699874574449,16.959831976896822,-19.839794020883993,1315.0943396226414,-29.20883164673413,17.134092900964067,,12.583783783783783,-8.189928624335485
PFE,-24.433733345980592,-5.78139358884264,-78.60082304526749,-21.337394617250304,33.247816062092035,23.425351835449266,30.750787643410543,23.425351835449266,57.23928450894363,42.73624823695346,-12.84944256587097,,252.71428571428572,290.2708124373119,,19.365547768351163,-31.726396603061474
PCG,32.95431318013085,15.965603881476348,152.233676975945,21.320322278390545,8.64047287899861,5.028582501695572,15.739976901501402,5.028582501695572,25.268566090611866,-2161.3636363636365,8.033904551317486,,39.57265699643881,49.30985552115583,,24.645597606971,8.506365017104919
PM,10.656093349672854,55.085233402862684,-28.669928825622776,20.498755744560835,-3.493950025059068,1.1367616621557077,-4.748538011695906,-1.8279556815003102,-4.961119751166407,-0.66966736194972,-13.307781442196273,-73.03225806451613,147.17291255752792,,,43.98395721925134,2.6456439937814236
PSX,65.60278091867433,18.97840531561462,94.88401652367334,48.27533507950451,328.10126582278485,52.490222110588824,137.21199639593254,52.490222110588824,1955.5555555555557,738.3269961977186,107.33702189078662,,-2.4035206499661474,-68.60706860706861,296.1538461538462,17.956989247311828,12.114383227318298
PNW,17.494846421240712,8.461876902892623,-51.52974220082255,12.586229981491417,-2.9101530646189753,13.68487329234838,0.6335665975535244,13.68487329234838,-9.114378313941215,-21.838311352469614,-24.02956341152901,,689.4736842105262,3.966033707574474,,15.881843940345103,14.341123165428266
PNC,-19.437819811092666,90.72570166320166,-58.223308288958584,1055.5834759001975,,9.905783145073135,,9.905783145073135,,6.468100105745505,25.907956750762406,384.80074142724743,-23.288584214034085,1387.1774824081313,47.935483870967744,,-26.918863643967445
POOL,7.099839432818318,16.322273965368588,87.45528555569261,7.913411218069756,23.411643351375158,16.695854508209106,19.561039198759254,16.695854508209106,23.175157063536282,15.037563938618925,59.96512369848313,241.3738146465854,102.11925290973112,29.329964828616816,,15.829305857985023,5.358590958788669
PPG,16.511834412623223,2.2635949638360566,9.35323383084577,13.390285715292748,-15.818982779335203,5.058921556957506,0.6138735420503376,5.058921556957506,1.2345679012345678,-28.700486448922863,-62.636439966414784,-9.523809523809524,-79.22971114167812,-46.6284074605452,,39.62264150943396,8.749287415433361
PPL,-4.229546971725613,26.93371397983763,-90.03080369644357,21.728308206454045,3.9453125,36.64188137644821,6.413564319941025,36.64188137644821,-3.51123595505618,-151.08108108108107,-243.09764309764307,-100.0,-95.37248028045575,171.6923076923077,,9.224531170805879,-4.5967619867425995
PFG,-2.961823692683682,-6.474770642201835,107.89022298456261,-17.13377843209104,,21.54382511540221,,21.54382511540221,,201.0315149981015,-2.1731477036325813,80.85787451984635,16677.777777777777,,109.57324106113033,-10.469591993841416,-20.47196104460402
